wake_up_time,brush_time,morning_activity,bathing,breakfast,work_travel_time,work1,break1,work2,lunch,work3,break2,work4,home_travel_time,after_work_time,dinner_time,mediation_time,sleep_time,Opt
19332,21931,22518,26528,26584,27613,30917,38590,38335,51037,53021,59360,59694,66189,68374,71162,73471,75791,0.7578947368421053
21652,22215,23122,26916,27725,29790,33554,38863,40929,52310,56323,59655,61639,66607,70898,73016,77203,79961,0.7052631578947369
19762,22181,22365,26554,26605,28355,31505,38599,37617,50684,54772,59390,58418,65534,66902,72038,73216,77212,0.7315789473684211
22168,22484,22904,26873,27314,29545,34324,38712,41831,51356,57235,59473,62398,66807,71262,74550,76051,79336,0.6789473684210526
19470,22056,22238,26526,26935,27619,31802,38685,37444,51139,52752,59209,57956,66227,69215,71628,74612,76572,0.6789473684210526
21695,22227,23125,27155,28097,29566,33155,38953,39823,51883,56249,59477,62231,67782,69520,73836,75751,78322,0.7578947368421053
19780,22040,22546,26124,26776,28139,32359,38530,39254,50953,53254,59226,59075,66077,67008,71681,73044,75690,0.7315789473684211
22456,22256,23303,26881,27941,29824,34553,38882,40443,52333,56248,59697,62441,67195,71155,75281,77002,77440,0.6526315789473685
19219,22105,22347,26136,27228,28211,30803,38699,39504,51021,53202,59386,58645,66143,68585,72340,73759,76737,0.7578947368421053
21721,22354,22990,26719,28161,28879,32501,38773,41068,51578,55532,59558,62153,67285,71376,75234,76414,78499,0.7052631578947369
19298,22016,22731,26492,27038,28565,30646,38498,38956,51270,53612,59221,58107,65919,68619,72257,73662,75340,0.7052631578947369
21805,22225,23063,27065,27855,29801,32505,38738,41218,51617,57227,59595,62549,66815,70065,74844,77356,78011,0.6789473684210526
19438,21965,22678,26215,26518,28233,31220,38456,37401,50345,54287,59106,58009,66162,67958,70779,72015,75149,0.6263157894736843
20911,22355,23016,27196,27478,29296,32800,38877,41438,51846,55237,59551,61341,66751,69765,74596,76832,77484,0.7315789473684211
19609,21987,22339,26665,26589,28121,30021,38536,37585,50384,52846,59373,59716,65859,68064,71301,73424,77172,0.7052631578947369
21380,22358,23241,26744,27439,29141,32505,38893,39647,51309,57093,59417,60395,67330,69848,74011,76319,78789,0.7315789473684211
20286,21917,22312,26599,27067,28757,32064,38570,39113,51279,52616,59148,59067,66381,67329,71502,73074,74716,0.7052631578947369
21190,22488,23102,27201,27638,29664,33800,38865,39674,51336,56563,59674,61292,67652,71414,74623,77027,78837,0.7052631578947369
19853,22146,22390,26407,26914,27687,31765,38572,38480,51067,53000,59286,58778,66570,66674,70968,72453,76164,0.7052631578947369
21594,22446,22971,27073,27640,28974,33025,38993,40689,52405,56818,59420,61550,67278,71056,74652,75122,77644,0.7578947368421053
19542,22077,22254,26364,26581,27892,31844,38445,38232,51001,53613,59248,57929,65944,69150,71515,72829,77310,0.7315789473684211
22437,22290,22924,26755,27530,29591,33251,38746,40300,51548,55444,59608,60591,67526,69507,74579,76390,79198,0.7578947368421053
19686,22155,22471,26395,26448,28392,30627,38687,39434,51141,53764,59283,60270,66136,66851,72254,74424,76850,0.7315789473684211
21803,22346,22878,26902,28035,29356,34397,38767,40761,51720,56645,59612,61914,67663,69844,74858,76684,78942,0.7578947368421053
19165,22048,22565,26451,26663,28729,31958,38640,39256,50907,54112,59138,58861,66027,69169,70535,72503,76986,0.7052631578947369
21298,22204,23021,26935,27597,29546,33801,38737,41879,52446,55731,59524,61756,66801,69890,73814,75095,79917,0.7052631578947369
19059,22068,22631,26211,26936,27776,32131,38536,38575,50206,53711,59141,57926,66179,68778,72812,72811,75404,0.7315789473684211
21404,22405,22964,27077,27507,29236,33285,38840,41920,52248,56106,59593,60720,67015,71366,73697,75223,79375,0.7052631578947369
20122,21909,22591,26277,26696,28463,30622,38644,39391,50205,54034,59185,59788,65633,69183,71285,74513,75802,0.7578947368421053
21455,22462,23129,27114,27793,29755,32507,38930,40045,52125,56496,59519,60377,67139,71349,74884,77339,78017,0.7052631578947369
20157,21959,22579,26341,26816,27755,30496,38433,37920,51222,54842,59300,59583,66270,68496,72886,73997,74808,0.7315789473684211
22335,22332,22811,27181,27693,28915,32992,38728,41038,51773,56277,59529,61431,67482,69506,74445,76830,78587,0.7315789473684211
20682,22192,22493,26133,27095,28780,30456,38538,37311,50186,52981,59231,58431,66535,69167,72240,74453,74727,0.7052631578947369
21739,22361,23277,27030,27713,29716,32833,38918,40621,51650,57244,59438,61866,67300,69440,74813,75823,80075,0.7052631578947369
20446,22110,22537,26636,26526,27942,31402,38591,38892,51119,53272,59267,58403,66502,68709,70472,74579,75538,0.7315789473684211
20927,22359,23102,27182,27727,28992,33175,38912,40726,51579,57179,59678,61948,67193,71410,74795,76832,79048,0.6789473684210526
19147,22003,22349,26256,27217,28641,32245,38447,37514,50698,53659,59192,59151,66407,69289,72137,72262,75904,0.7052631578947369
21965,22358,22888,26803,27708,29608,34111,38952,40740,51418,55132,59568,61799,67021,69713,73176,75475,78070,0.7578947368421053
19157,21921,22466,26499,26741,27807,30681,38561,39259,51251,52752,59378,58854,65400,67891,71731,73138,75325,0.7052631578947369
22165,22252,23237,26745,27377,28887,32990,38954,40830,51374,57120,59598,61257,66874,71997,74818,77031,78926,0.6789473684210526
19677,22195,22721,26248,27146,28453,31255,38544,37329,51218,53100,59227,58423,66564,67078,71543,72206,74776,0.6526315789473685
21721,22310,23339,27181,27920,29623,34178,38917,40471,52203,56673,59679,60938,67071,71680,75202,75518,78042,0.7052631578947369
20625,22002,22259,26468,26982,27940,31421,38662,39117,51135,53815,59191,60290,66543,67881,72130,72864,75484,0.7578947368421053
22123,22341,23350,27204,27608,28935,34453,38731,41529,51411,56919,59480,61754,66800,70264,75500,76527,78097,0.7052631578947369
20341,22120,22478,26637,27124,28106,32008,38558,38114,51102,53519,59278,60143,66078,67199,71359,73912,76952,0.7315789473684211
21078,22408,23298,26790,27541,29028,33893,38842,40359,51306,56422,59668,60651,67550,70600,75068,77065,78331,0.7052631578947369
19625,22075,22263,26151,26717,28061,31848,38536,37775,50604,54450,59160,59428,66087,67620,72531,74223,76546,0.7578947368421053
21579,22431,23099,27240,28169,29211,32509,38930,39944,51465,56733,59569,60873,66863,70893,75304,75471,77430,0.7315789473684211
20163,21975,22318,26484,27197,28502,31232,38654,38461,50300,53648,59326,59519,65618,68459,70922,72067,76105,0.7315789473684211
21319,22262,23323,26907,27739,29371,34100,38975,39701,51601,56681,59507,60943,66988,71010,72959,77202,79756,0.7052631578947369
20514,21971,22349,26238,26409,28798,30458,38669,38830,51038,54608,59225,59148,65649,69052,70448,74218,75381,0.7315789473684211
22185,22456,23363,26710,27981,29794,33491,38893,39660,52176,55407,59667,62426,67070,70843,72925,76492,79413,0.7315789473684211
20663,21940,22260,26238,26925,27666,32263,38697,38790,50159,54014,59320,60124,65673,68951,72692,73224,77191,0.7578947368421053
22067,22251,22901,26968,27418,29878,34453,38716,39818,52214,55384,59485,61847,67592,71379,73202,75829,79515,0.6789473684210526
19426,22197,22764,26345,26536,28429,31902,38585,38766,50889,53561,59312,59393,66442,66864,70813,74115,75259,0.6789473684210526
22189,22330,23239,26992,28003,29614,33577,38814,41103,52210,57207,59547,60915,67024,71376,73509,75095,77897,0.7052631578947369
19807,22152,22228,26128,26593,28184,30145,38579,38300,50448,52535,59260,60084,66276,68776,70834,72989,75419,0.6789473684210526
21466,22493,22914,27176,27518,29023,34106,38873,40569,51791,55283,59604,62578,67086,70870,73468,75987,77467,0.7315789473684211
19961,22023,22644,26489,26998,28346,31876,38401,39529,50612,53347,59379,59131,65781,67599,71532,74380,75212,0.7315789473684211
22183,22322,23396,27147,27598,29706,34750,38914,39790,51994,57200,59401,61392,67584,70835,74072,76879,77538,0.6789473684210526
19298,22126,22463,26416,26614,28639,32356,38554,39201,50439,54393,59230,60123,65700,66790,72257,74449,75880,0.7315789473684211
22086,22260,22960,26835,27559,28890,34497,38709,40062,52259,56273,59465,62580,67623,71083,75579,75850,78083,0.6789473684210526
20463,22055,22556,26266,27107,28419,30010,38583,38282,50749,54428,59185,58256,66151,68133,71752,72813,75107,0.6789473684210526
22275,22324,23314,26852,27461,29019,32877,38998,41432,51986,57243,59641,60912,66983,71384,74774,76866,77636,0.6789473684210526
19077,21974,22391,26484,26824,28546,31391,38498,37725,51177,54886,59243,58806,65521,68104,70463,73319,75997,0.7315789473684211
22290,22432,22857,27135,27722,29450,34256,38851,40840,52011,55470,59466,60733,67009,71953,74027,77339,78169,0.7052631578947369
20641,22106,22215,26601,27049,28489,32026,38543,38549,51070,54151,59293,59906,66033,66670,71573,74127,77153,0.7315789473684211
21517,22357,22989,26849,27942,29725,33380,38926,41822,51463,57114,59496,62483,67044,71639,73160,75031,78071,0.6526315789473685
20371,21963,22564,26175,26965,28466,30136,38405,37977,50611,53718,59314,58749,66224,68106,70533,72876,75445,0.7052631578947369
21359,22273,23089,27278,27682,29387,32858,38834,41670,52173,54923,59433,60429,67684,71289,73427,74722,77491,0.7315789473684211
19367,22148,22543,26104,26627,28384,31766,38424,37696,51072,54657,59111,58479,66579,66672,71173,74203,76133,0.7315789473684211
22323,22244,23183,26770,28027,29526,33075,38844,39947,51338,56661,59570,60584,67511,71319,74470,76083,78287,0.7578947368421053
19076,22106,22288,26584,26724,28788,31828,38470,39134,50760,53924,59112,59793,65584,67511,71240,72431,77299,0.7315789473684211
20723,22326,22884,26736,27723,29654,34283,38922,41239,51573,55029,59554,62027,67135,70723,73862,74748,78098,0.7578947368421053
19761,22174,22701,26569,27177,28491,31295,38640,39260,50860,54127,59161,59379,66210,67707,71732,74424,75361,0.7578947368421053
21364,22287,23331,27175,27660,29428,33436,38952,41173,51363,57083,59542,61064,67548,70755,74537,75331,77898,0.7315789473684211
18991,21900,22695,26124,26668,28502,30477,38696,38863,50555,52755,59172,58588,65635,66880,72690,74295,76572,0.7052631578947369
21815,22445,23232,27292,28136,29026,33296,38940,41742,52029,55847,59548,60360,67516,69763,72996,75000,80055,0.7052631578947369
19395,21956,22339,26180,26929,28658,30504,38490,37883,50637,54486,59230,59070,65672,69046,72266,74325,74821,0.7315789473684211
21973,22469,23291,26939,28055,29801,33644,38959,40387,51624,56104,59661,60405,67467,71089,74021,75649,78002,0.7578947368421053
19395,21994,22375,26232,27077,28015,30630,38487,37271,50926,53325,59213,58183,66049,67028,72307,72983,75451,0.6789473684210526
20877,22355,23281,26843,27708,29292,32516,38878,41256,51935,55800,59564,60734,67297,70710,74191,76176,78045,0.7578947368421053
19324,22073,22720,26314,26567,27802,30152,38570,39361,50518,52931,59205,59949,65456,68457,71463,74012,76319,0.7315789473684211
22317,22433,23015,27091,28140,29920,33258,38708,41645,51740,56507,59688,61378,67113,69562,73593,75584,79711,0.7052631578947369
19214,22006,22664,26601,27015,28649,31927,38485,37446,50370,53469,59107,58282,65827,68377,71208,74168,75363,0.7315789473684211
21545,22273,23244,27078,28062,28976,34158,38758,40655,52124,55485,59628,61245,67618,70409,74029,76211,79036,0.7578947368421053
19980,21978,22767,26281,26647,27737,30974,38577,38486,50185,52681,59158,58411,65576,67397,70847,73431,75057,0.6789473684210526
20980,22279,23197,26934,27729,28882,34436,38906,40911,51424,56036,59559,61578,67157,70233,73111,76841,79254,0.7315789473684211
19381,21951,22271,26151,26859,28408,31277,38647,37367,50134,53854,59205,58788,65550,67189,70245,72417,75913,0.6526315789473685
20704,22266,23164,26760,27862,29436,34064,38758,40989,51625,56787,59688,61264,66952,69932,75484,75346,78068,0.7315789473684211
19040,21957,22574,26325,26912,28512,30316,38520,37552,50901,53433,59269,59072,66247,67735,71247,74184,75126,0.6789473684210526
21143,22434,23167,27237,27479,29997,33154,38921,40412,52000,55885,59459,62032,67058,69908,75531,74845,78715,0.7315789473684211
19998,22006,22260,26581,26440,28747,31370,38673,37967,50747,53907,59287,59928,66049,68289,72604,73569,76713,0.7578947368421053
21922,22226,23397,26762,28131,28990,33298,38963,39953,51433,56229,59419,60847,67289,71191,73228,76625,79366,0.7578947368421053
19920,21914,22790,26329,26629,28014,32011,38420,37970,51165,53597,59329,59393,65936,67263,71510,73503,74772,0.7315789473684211
20837,22321,23181,27158,27467,28803,34111,38734,39612,51949,56088,59687,62277,66817,69579,74072,76673,77832,0.7578947368421053
20239,22028,22658,26144,27208,28248,31350,38483,38063,50238,52657,59280,58441,65751,68142,71088,72820,75213,0.7052631578947369
21988,22222,22881,26797,28150,29392,33641,38766,39677,51713,56954,59665,60818,67232,70278,75227,75624,77623,0.7052631578947369
20234,21998,22375,26307,27179,28078,30037,38569,37787,50285,52971,59174,59505,66005,68222,72239,73350,76071,0.7315789473684211
21171,22499,23014,26737,27929,29432,34044,38765,40461,51675,55525,59684,61601,67001,71448,73115,77347,78303,0.7052631578947369
20599,22175,22592,26503,26821,28614,30898,38687,39477,50677,54314,59358,59202,65470,67156,70790,72600,76622,0.6789473684210526
22395,22415,23323,26778,27996,29793,34583,38989,39851,52318,54923,59653,62273,67739,69892,73720,76976,79133,0.7052631578947369
20320,22115,22568,26355,26800,28618,31458,38458,39497,50931,54099,59145,59059,66075,66938,70204,73126,74765,0.6789473684210526
22451,22334,23043,26800,27960,29474,34651,38876,41585,51337,56602,59405,61276,67344,71807,73920,76497,78952,0.7052631578947369
20155,21971,22404,26265,26593,28329,32222,38435,39333,50995,54881,59244,58686,65481,68244,71184,72510,75050,0.7052631578947369
21669,22339,23296,27249,28139,29181,32482,38997,40587,51526,55108,59664,60975,66854,70215,74088,75411,79450,0.7315789473684211
19669,22070,22621,26543,26529,28433,30220,38428,37734,51261,53519,59114,58866,65480,69276,72327,72325,75550,0.7052631578947369
21478,22342,23021,26921,27317,28896,33295,38707,39743,51875,55484,59410,60907,67312,71809,75571,76068,79396,0.7052631578947369
20697,22153,22360,26275,27212,28727,30881,38614,37698,50496,54502,59246,60101,66417,67140,72897,72760,77167,0.7315789473684211
21099,22347,22853,27182,27635,29841,32780,38861,41185,51834,56047,59551,62431,67014,71857,75156,76533,79567,0.6526315789473685
20168,22031,22485,26617,27293,27838,31043,38594,39125,51269,52556,59326,59262,65772,67370,70315,74540,75905,0.7052631578947369
21226,22473,23142,26705,27876,29912,33024,38864,39648,51440,56697,59408,62555,67638,70449,75482,75040,78668,0.7052631578947369
20568,22167,22550,26401,26691,28032,31946,38630,37582,50212,54547,59156,58329,66189,69135,70386,73183,74859,0.7052631578947369
22470,22390,23281,26814,27984,29445,33727,38779,41440,51421,55557,59544,62329,66730,71843,75538,76658,79931,0.6789473684210526
20589,21981,22636,26365,27129,28576,30766,38509,38074,50596,54681,59109,59234,66521,67321,72524,72415,75587,0.7315789473684211
21160,22236,22966,27251,27716,29883,32662,38703,40777,51632,55133,59601,61161,66648,70669,73486,75263,78669,0.7578947368421053
20683,21905,22201,26148,27089,28551,30633,38419,38639,51288,54309,59280,58694,66353,67399,71975,74243,75544,0.7578947368421053
22261,22207,23251,27030,27700,29748,32596,38997,41676,52162,55196,59522,61138,66916,71444,75043,76086,79792,0.6526315789473685
19750,21941,22749,26397,27205,27858,30671,38697,38621,50161,53917,59175,59000,65413,68879,70761,73224,76089,0.7315789473684211
21868,22269,23395,26703,28091,28973,34318,38793,40838,52361,56343,59443,60499,67382,71785,75233,76233,77936,0.7052631578947369
20335,22176,22244,26345,27228,28739,30493,38564,38354,51165,52886,59157,58518,66056,69114,72062,72479,77273,0.7315789473684211
20704,22421,23124,27162,27799,29848,34757,38902,41574,52117,56988,59528,62140,66743,71287,74999,76051,78246,0.6789473684210526
20237,22191,22333,26576,26628,28740,31938,38576,37913,50128,52617,59188,58086,66574,68563,71499,73417,76353,0.7052631578947369
22473,22346,22952,27243,27794,29403,33171,38860,41165,51912,56139,59406,61040,67551,69411,73498,75284,77883,0.7578947368421053
19938,22017,22479,26214,27085,28368,31995,38645,39100,50524,53695,59295,58066,65653,66952,71566,74337,74764,0.6789473684210526
21718,22327,23354,26811,27319,28868,34265,38903,40203,51697,55733,59484,61964,67250,69312,73503,76956,77635,0.7315789473684211
20120,22162,22425,26530,26527,28439,31404,38587,39336,50902,53204,59222,58897,65602,67452,72663,74199,76470,0.7578947368421053
22429,22333,22941,26934,27863,29649,33888,38774,41300,51393,56845,59616,62346,67076,69936,75590,75793,79771,0.6789473684210526
19715,22069,22327,26391,26475,28483,30629,38694,37719,50574,54078,59237,59929,65992,67458,70272,72662,77048,0.7315789473684211
22279,22271,22960,26898,27888,29612,32665,38730,40785,51874,56165,59565,61447,66978,70302,73723,76895,77534,0.7315789473684211
19128,21967,22481,26374,26413,27778,32005,38648,37520,50591,54198,59146,59135,66124,68067,70609,72506,77163,0.6789473684210526
22398,22216,23122,27057,27579,29666,33489,38820,39865,51675,56964,59574,62397,67796,71670,74103,76008,79825,0.6526315789473685
